# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1824759	1825073	-	WP_011588877.1	WP_011588877.1		DUF2288 domain-containing protein			ABO_RS08280	315	104	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1825334	1826743	-							ABO_RS08285	1410		old_locus_tag=ABO_1597
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1825334	1826743	-	WP_011588878.1	WP_011588878.1		alkaline phosphatase family protein			ABO_RS08285	1410	469	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1826828	1829632	+							ABO_RS08290	2805		old_locus_tag=ABO_1598
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1826828	1829632	+	WP_232501263.1	WP_232501263.1		ATP-binding protein			ABO_RS08290	2805	934	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1829856	1831895	+					metG		ABO_RS08295	2040		old_locus_tag=ABO_1599
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1829856	1831895	+	WP_041704965.1	WP_041704965.1		methionine--tRNA ligase	metG		ABO_RS08295	2040	679	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1832098	1832790	-							ABO_RS08300	693		old_locus_tag=ABO_1600
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1832098	1832790	-	WP_011588881.1	WP_011588881.1		Crp/Fnr family transcriptional regulator			ABO_RS08300	693	230	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1832918	1833703	+							ABO_RS08305	786		old_locus_tag=ABO_1601
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1832918	1833703	+	WP_011588882.1	WP_011588882.1		class II aldolase/adducin family protein			ABO_RS08305	786	261	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1833723	1834310	+							ABO_RS08310	588		old_locus_tag=ABO_1602
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1833723	1834310	+	WP_050731535.1	WP_050731535.1		HD domain-containing protein			ABO_RS08310	588	195	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1834578	1835933	+							ABO_RS08315	1356		old_locus_tag=ABO_1603
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1834578	1835933	+	WP_011588884.1	WP_011588884.1		DUF2236 domain-containing protein			ABO_RS08315	1356	451	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1836238	1837194	-							ABO_RS08320	957		old_locus_tag=ABO_1604
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1836238	1837194	-	WP_198407797.1	WP_198407797.1		hypothetical protein			ABO_RS08320	957	318	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1837301	1837990	-							ABO_RS14380	690		old_locus_tag=ABO_1605
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1837301	1837990	-	WP_011588886.1	WP_011588886.1		hypothetical protein			ABO_RS14380	690	229	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1838093	1838785	-							ABO_RS08325	693		old_locus_tag=ABO_1606
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1838093	1838785	-	WP_041704966.1	WP_041704966.1		hypothetical protein			ABO_RS08325	693	230	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1839738	1840388	-							ABO_RS08330	651		old_locus_tag=ABO_1607
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1839738	1840388	-	WP_011588888.1	WP_011588888.1		alpha/beta fold hydrolase			ABO_RS08330	651	216	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1840471	1841598	-							ABO_RS08335	1128		old_locus_tag=ABO_1608
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1840471	1841598	-	WP_011588889.1	WP_011588889.1		aminotransferase class V-fold PLP-dependent enzyme			ABO_RS08335	1128	375	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1841881	1842465	+					rsxA		ABO_RS08340	585		old_locus_tag=ABO_1609
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1841881	1842465	+	WP_011588890.1	WP_011588890.1		electron transport complex subunit RsxA	rsxA		ABO_RS08340	585	194	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1842462	1843046	+					rsxB		ABO_RS08345	585		old_locus_tag=ABO_1610
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1842462	1843046	+	WP_011588891.1	WP_011588891.1		electron transport complex subunit RsxB	rsxB		ABO_RS08345	585	194	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1843129	1846104	+					rsxC		ABO_RS08350	2976		old_locus_tag=ABO_1611
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1843129	1846104	+	WP_011588892.1	WP_011588892.1		electron transport complex subunit RsxC	rsxC		ABO_RS08350	2976	991	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1846223	1847251	+					rsxD		ABO_RS08355	1029		old_locus_tag=ABO_1612
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1846223	1847251	+	WP_011588893.1	WP_011588893.1		electron transport complex subunit RsxD	rsxD		ABO_RS08355	1029	342	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1847251	1847898	+					rsxG		ABO_RS08360	648		old_locus_tag=ABO_1613
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1847251	1847898	+	WP_011588894.1	WP_011588894.1		electron transport complex subunit RsxG	rsxG		ABO_RS08360	648	215	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1847891	1848604	+							ABO_RS08365	714		old_locus_tag=ABO_1614
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1847891	1848604	+	WP_035461174.1	WP_035461174.1		electron transport complex subunit E			ABO_RS08365	714	237	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1848895	1849425	+							ABO_RS08370	531		old_locus_tag=ABO_1615
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1848895	1849425	+	WP_011588896.1	WP_011588896.1		glycine zipper 2TM domain-containing protein			ABO_RS08370	531	176	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1849510	1850694	-					gltS		ABO_RS08375	1185		old_locus_tag=ABO_1616
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1849510	1850694	-	WP_011588897.1	WP_011588897.1		sodium/glutamate symporter	gltS		ABO_RS08375	1185	394	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1850810	1851448	+					nth		ABO_RS08380	639		old_locus_tag=ABO_1617
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1850810	1851448	+	WP_011588898.1	WP_011588898.1		endonuclease III	nth		ABO_RS08380	639	212	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1851576	1852319	-							ABO_RS08385	744		old_locus_tag=ABO_1618
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1851576	1852319	-	WP_011588899.1	WP_011588899.1		dienelactone hydrolase family protein			ABO_RS08385	744	247	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1852454	1852945	-							ABO_RS08390	492		old_locus_tag=ABO_1619
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1852454	1852945	-	WP_231868099.1	WP_231868099.1		YigZ family protein			ABO_RS08390	492	163	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1853107	1853400	+							ABO_RS08395	294		old_locus_tag=ABO_1620
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1853107	1853400	+	WP_041704967.1	WP_041704967.1		hypothetical protein			ABO_RS08395	294	97	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1853566	1854585	-							ABO_RS08400	1020		old_locus_tag=ABO_1621
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1853566	1854585	-	WP_011588902.1	WP_011588902.1		porin			ABO_RS08400	1020	339	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1854762	1855538	-					mazG		ABO_RS08405	777		old_locus_tag=ABO_1622
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1854762	1855538	-	WP_011588903.1	WP_011588903.1		nucleoside triphosphate pyrophosphohydrolase	mazG		ABO_RS08405	777	258	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1855551	1857791	-					relA		ABO_RS08410	2241		old_locus_tag=ABO_1623
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1855551	1857791	-	WP_011588904.1	WP_011588904.1		GTP diphosphokinase	relA		ABO_RS08410	2241	746	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1857803	1859140	-					rlmD		ABO_RS08415	1338		old_locus_tag=ABO_1624
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1857803	1859140	-	WP_011588905.1	WP_011588905.1		23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	rlmD		ABO_RS08415	1338	445	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1859263	1860045	-							ABO_RS08420	783		old_locus_tag=ABO_1625
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1859263	1860045	-	WP_011588906.1	WP_011588906.1		3'-5' exonuclease			ABO_RS08420	783	260	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1860042	1860956	-					cysM		ABO_RS08425	915		old_locus_tag=ABO_1626
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1860042	1860956	-	WP_011588907.1	WP_011588907.1		cysteine synthase CysM	cysM		ABO_RS08425	915	304	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1861125	1863917	+							ABO_RS08430	2793		old_locus_tag=ABO_1627
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1861125	1863917	+	WP_011588908.1	WP_011588908.1		response regulator			ABO_RS08430	2793	930	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1863951	1864676	-					pdxJ		ABO_RS08435	726		old_locus_tag=ABO_1628
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1863951	1864676	-	WP_041704968.1	WP_041704968.1		pyridoxine 5'-phosphate synthase	pdxJ		ABO_RS08435	726	241	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1864773	1865450	-					recO		ABO_RS08440	678		old_locus_tag=ABO_1629
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1864773	1865450	-	WP_011588910.1	WP_011588910.1		DNA repair protein RecO	recO		ABO_RS08440	678	225	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1865593	1866525	-					era		ABO_RS08445	933		old_locus_tag=ABO_1630
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1865593	1866525	-	WP_011588911.1	WP_011588911.1		GTPase Era	era		ABO_RS08445	933	310	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1866518	1867204	-					rnc		ABO_RS08450	687		old_locus_tag=ABO_1631
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1866518	1867204	-	WP_011588912.1	WP_011588912.1		ribonuclease III	rnc		ABO_RS08450	687	228	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1867201	1867584	-							ABO_RS08455	384		old_locus_tag=ABO_1632
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1867201	1867584	-	WP_011588913.1	WP_011588913.1		DUF4845 domain-containing protein			ABO_RS08455	384	127	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1867571	1868377	-					lepB		ABO_RS08460	807		old_locus_tag=ABO_1633
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1867571	1868377	-	WP_011588914.1	WP_011588914.1		signal peptidase I	lepB		ABO_RS08460	807	268	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1868466	1870265	-					lepA		ABO_RS08465	1800		old_locus_tag=ABO_1634
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1868466	1870265	-	WP_011588915.1	WP_011588915.1		translation elongation factor 4	lepA		ABO_RS08465	1800	599	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1870495	1871946	-							ABO_RS08470	1452		old_locus_tag=ABO_1635
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1870495	1871946	-	WP_011588916.1	WP_011588916.1		DegQ family serine endoprotease			ABO_RS08470	1452	483	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1871987	1872457	-							ABO_RS08475	471		old_locus_tag=ABO_1636
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1871987	1872457	-	WP_011588917.1	WP_011588917.1		SoxR reducing system RseC family protein			ABO_RS08475	471	156	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1872457	1873437	-							ABO_RS08480	981		old_locus_tag=ABO_1637
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1872457	1873437	-	WP_011588918.1	WP_011588918.1		MucB/RseB C-terminal domain-containing protein			ABO_RS08480	981	326	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1873441	1874025	-							ABO_RS08485	585		old_locus_tag=ABO_1638
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1873441	1874025	-	WP_011588919.1	WP_011588919.1		sigma-E factor negative regulatory protein			ABO_RS08485	585	194	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1874030	1874614	-					rpoE		ABO_RS08490	585		old_locus_tag=ABO_1639
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1874030	1874614	-	WP_011588920.1	WP_011588920.1		RNA polymerase sigma factor RpoE	rpoE		ABO_RS08490	585	194	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1874943	1876217	-							ABO_RS08495	1275		old_locus_tag=ABO_1640
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1874943	1876217	-	WP_011588921.1	WP_011588921.1		hypothetical protein			ABO_RS08495	1275	424	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1876484	1878091	+					nadB		ABO_RS08500	1608		old_locus_tag=ABO_1641
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1876484	1878091	+	WP_011588922.1	WP_011588922.1		L-aspartate oxidase	nadB		ABO_RS08500	1608	535	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1878234	1878629	-							ABO_RS08505	396		old_locus_tag=ABO_1642
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1878234	1878629	-	WP_232501264.1	WP_232501264.1		hypothetical protein			ABO_RS08505	396	131	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1878595	1878855	-							ABO_RS08510	261		old_locus_tag=ABO_1643
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1878595	1878855	-	WP_011588924.1	WP_011588924.1		succinate dehydrogenase assembly factor 2			ABO_RS08510	261	86	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1879006	1879953	+							ABO_RS08515	948		old_locus_tag=ABO_1644
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1879006	1879953	+	WP_011588925.1	WP_011588925.1		folate-binding protein YgfZ			ABO_RS08515	948	315	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1880059	1881174	-							ABO_RS08520	1116		old_locus_tag=ABO_1645
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1880059	1881174	-	WP_011588926.1	WP_011588926.1		enoyl-CoA hydratase/isomerase family protein			ABO_RS08520	1116	371	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1881452	1882165	-					ung		ABO_RS08525	714		old_locus_tag=ABO_1646
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1881452	1882165	-	WP_011588927.1	WP_011588927.1		uracil-DNA glycosylase	ung		ABO_RS08525	714	237	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1882158	1882826	-							ABO_RS08530	669		old_locus_tag=ABO_1647
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1882158	1882826	-	WP_011588928.1	WP_011588928.1		TetR family transcriptional regulator			ABO_RS08530	669	222	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1882927	1884441	-					lysS		ABO_RS08535	1515		old_locus_tag=ABO_1648
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1882927	1884441	-	WP_011588929.1	WP_011588929.1		lysine--tRNA ligase	lysS		ABO_RS08535	1515	504	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1884541	1885657	-					prfB		ABO_RS08540	1117		old_locus_tag=ABO_1649
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1884541	1885657	-	WP_101235026.1	WP_101235026.1		peptide chain release factor 2	prfB		ABO_RS08540	1116	371	ribosomal_slippage
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1885969	1886253	-							ABO_RS08545	285		old_locus_tag=ABO_1650
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1885969	1886253	-	WP_011588931.1	WP_011588931.1		hypothetical protein			ABO_RS08545	285	94	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1886605	1888251	-					recJ		ABO_RS08550	1647		old_locus_tag=ABO_1651
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1886605	1888251	-	WP_231860989.1	WP_231860989.1		single-stranded-DNA-specific exonuclease RecJ	recJ		ABO_RS08550	1647	548	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1888793	1890940	+					fadB		ABO_RS08555	2148		old_locus_tag=ABO_1652
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1888793	1890940	+	WP_011588933.1	WP_011588933.1		fatty acid oxidation complex subunit alpha FadB	fadB		ABO_RS08555	2148	715	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1890966	1892141	+					fadA		ABO_RS08560	1176		old_locus_tag=ABO_1653
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1890966	1892141	+	WP_011588934.1	WP_011588934.1		acetyl-CoA C-acyltransferase FadA	fadA		ABO_RS08560	1176	391	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1892423	1893154	+							ABO_RS08565	732		old_locus_tag=ABO_1654
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1892423	1893154	+	WP_011588935.1	WP_011588935.1		hypothetical protein			ABO_RS08565	732	243	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1893401	1894279	-							ABO_RS08570	879		old_locus_tag=ABO_1655
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1893401	1894279	-	WP_011588936.1	WP_011588936.1		hypothetical protein			ABO_RS08570	879	292	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1894438	1894692	+							ABO_RS08575	255		
CDS	with_protein	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1894438	1894692	+	WP_148201441.1	WP_148201441.1		hypothetical protein			ABO_RS08575	255	84	
gene	protein_coding	GCF_000009365.1	Primary Assembly	chromosome		NC_008260.1	1894733	1894924	-							ABO_RS08580	192		old_locus_tag=ABO_1656
