# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1952479	1953954	-	WP_008737576.1	WP_008737576.1		NarK family nitrate/nitrite MFS transporter			S7S_RS08785	1476	491	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1954567	1957113	+					nirB		S7S_RS08790	2547		old_locus_tag=S7S_08755
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1954567	1957113	+	WP_008737578.1	WP_008737578.1		nitrite reductase large subunit NirB	nirB		S7S_RS08790	2547	848	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1957110	1957478	+					nirD		S7S_RS08795	369		old_locus_tag=S7S_08760
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1957110	1957478	+	WP_008737579.1	WP_008737579.1		nitrite reductase small subunit NirD	nirD		S7S_RS08795	369	122	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1957483	1958697	+							S7S_RS08800	1215		old_locus_tag=S7S_08765
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1957483	1958697	+	WP_008737582.1	WP_008737582.1		FAD-dependent oxidoreductase			S7S_RS08800	1215	404	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1958694	1961378	+							S7S_RS08805	2685		old_locus_tag=S7S_08770
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1958694	1961378	+	WP_008737584.1	WP_008737584.1		nitrate reductase			S7S_RS08805	2685	894	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1961372	1962214	+					cobA		S7S_RS08810	843		old_locus_tag=S7S_08775
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1961372	1962214	+	WP_008737585.1	WP_008737585.1		uroporphyrinogen-III C-methyltransferase	cobA		S7S_RS08810	843	280	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1962290	1963498	+							S7S_RS08815	1209		old_locus_tag=S7S_08780
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1962290	1963498	+	WP_008737587.1	WP_008737587.1		alginate export family protein			S7S_RS08815	1209	402	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1963626	1963991	+					nirD		S7S_RS08820	366		old_locus_tag=S7S_08785
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1963626	1963991	+	WP_008737591.1	WP_008737591.1		nitrite reductase small subunit NirD	nirD		S7S_RS08820	366	121	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1964003	1965127	-							S7S_RS08825	1125		old_locus_tag=S7S_08790
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1964003	1965127	-	WP_008737593.1	WP_008737593.1		prolipoprotein diacylglyceryl transferase			S7S_RS08825	1125	374	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1965247	1966155	-							S7S_RS08830	909		old_locus_tag=S7S_08795
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1965247	1966155	-	WP_008737594.1	WP_008737594.1		ketopantoate reductase			S7S_RS08830	909	302	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1966339	1967916	+							S7S_RS08835	1578		old_locus_tag=S7S_08800
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1966339	1967916	+	WP_008737596.1	WP_008737596.1		GMC oxidoreductase			S7S_RS08835	1578	525	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1968010	1968768	-							S7S_RS08840	759		old_locus_tag=S7S_08805
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1968010	1968768	-	WP_008737598.1	WP_008737598.1		OmpA family protein			S7S_RS08840	759	252	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1968771	1969148	-							S7S_RS08845	378		old_locus_tag=S7S_08810
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1968771	1969148	-	WP_008737600.1	WP_008737600.1		DUF4398 domain-containing protein			S7S_RS08845	378	125	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1969936	1970493	+							S7S_RS08850	558		old_locus_tag=S7S_08815
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1969936	1970493	+	WP_008737602.1	WP_008737602.1		hypothetical protein			S7S_RS08850	558	185	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1970510	1971067	-							S7S_RS08855	558		old_locus_tag=S7S_08820
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1970510	1971067	-	WP_041025973.1	WP_041025973.1		YecA family protein			S7S_RS08855	558	185	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1971134	1972204	-							S7S_RS08860	1071		old_locus_tag=S7S_08825
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1971134	1972204	-	WP_008737605.1	WP_008737605.1		GGDEF domain-containing protein			S7S_RS08860	1071	356	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1972992	1974089	+							S7S_RS08865	1098		old_locus_tag=S7S_08830
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1972992	1974089	+	WP_008737606.1	WP_008737606.1		acyl-CoA dehydrogenase family protein			S7S_RS08865	1098	365	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1974102	1975307	+							S7S_RS08870	1206		old_locus_tag=S7S_08835
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1974102	1975307	+	WP_041025974.1	WP_041025974.1		acyl-CoA dehydrogenase family protein			S7S_RS08870	1206	401	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1975406	1976209	+							S7S_RS08875	804		old_locus_tag=S7S_08840
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1975406	1976209	+	WP_008737611.1	WP_008737611.1		SDR family oxidoreductase			S7S_RS08875	804	267	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1976237	1977100	+					ttcA		S7S_RS08880	864		old_locus_tag=S7S_08845
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1976237	1977100	+	WP_008737614.1	WP_008737614.1		tRNA 2-thiocytidine(32) synthetase TtcA	ttcA		S7S_RS08880	864	287	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1977251	1979422	+							S7S_RS08885	2172		old_locus_tag=S7S_08850
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1977251	1979422	+	WP_008737615.1	WP_008737615.1		malate synthase G			S7S_RS08885	2172	723	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1979694	1980023	+							S7S_RS08890	330		old_locus_tag=S7S_08855
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1979694	1980023	+	WP_008737619.1	WP_008737619.1		type II toxin-antitoxin system PrlF family antitoxin			S7S_RS08890	330	109	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1980020	1980538	+							S7S_RS08895	519		old_locus_tag=S7S_08860
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1980020	1980538	+	WP_035204855.1	WP_035204855.1		type II toxin-antitoxin system YhaV family toxin			S7S_RS08895	519	172	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1980551	1981300	-							S7S_RS08900	750		old_locus_tag=S7S_08865
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1980551	1981300	-	WP_008737623.1	WP_008737623.1		hypothetical protein			S7S_RS08900	750	249	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1981362	1982048	+							S7S_RS08905	687		old_locus_tag=S7S_08870
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1981362	1982048	+	WP_035204903.1	WP_035204903.1		SAM-dependent methyltransferase			S7S_RS08905	687	228	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1982045	1982554	-							S7S_RS18850	510		old_locus_tag=S7S_08875
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1982045	1982554	-	WP_008737627.1	WP_008737627.1		hypothetical protein			S7S_RS18850	510	169	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1982558	1982983	-							S7S_RS08915	426		old_locus_tag=S7S_08880
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1982558	1982983	-	WP_008737629.1	WP_008737629.1		GNAT family N-acetyltransferase			S7S_RS08915	426	141	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1982991	1984136	-							S7S_RS08920	1146		old_locus_tag=S7S_08885
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1982991	1984136	-	WP_041025975.1	WP_041025975.1		AraC family ligand binding domain-containing protein			S7S_RS08920	1146	381	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1984139	1985506	-					purB		S7S_RS08925	1368		old_locus_tag=S7S_08890
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1984139	1985506	-	WP_008737633.1	WP_008737633.1		adenylosuccinate lyase	purB		S7S_RS08925	1368	455	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1985617	1986255	-					hflD		S7S_RS08930	639		old_locus_tag=S7S_08895
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1985617	1986255	-	WP_008737636.1	WP_008737636.1		high frequency lysogenization protein HflD	hflD		S7S_RS08930	639	212	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1986252	1987349	-					mnmA		S7S_RS08935	1098		old_locus_tag=S7S_08900
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1986252	1987349	-	WP_144401772.1	WP_144401772.1		tRNA 2-thiouridine(34) synthase MnmA	mnmA		S7S_RS08935	1098	365	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1987408	1987875	-							S7S_RS08940	468		old_locus_tag=S7S_08905
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1987408	1987875	-	WP_035204906.1	WP_035204906.1		NUDIX hydrolase			S7S_RS08940	468	155	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1988014	1988463	+					moaC		S7S_RS08945	450		old_locus_tag=S7S_08910
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1988014	1988463	+	WP_052269316.1	WP_052269316.1		cyclic pyranopterin monophosphate synthase MoaC	moaC		S7S_RS08945	450	149	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1988460	1988711	+							S7S_RS08950	252		old_locus_tag=S7S_08915
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1988460	1988711	+	WP_008737643.1	WP_008737643.1		MoaD/ThiS family protein			S7S_RS08950	252	83	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1988714	1989178	+							S7S_RS08955	465		old_locus_tag=S7S_08920
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1988714	1989178	+	WP_008737645.1	WP_008737645.1		molybdenum cofactor biosynthesis protein MoaE			S7S_RS08955	465	154	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1989084	1989707	-							S7S_RS19255	624		
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1989084	1989707	-	WP_082027674.1	WP_082027674.1		pseudouridine synthase			S7S_RS19255	624	207	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1989871	1991133	+					icd		S7S_RS08965	1263		old_locus_tag=S7S_08930
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1989871	1991133	+	WP_008737650.1	WP_008737650.1		NADP-dependent isocitrate dehydrogenase	icd		S7S_RS08965	1263	420	
gene	pseudogene	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1991411	1991602	-					cspD		S7S_RS08970	192		partial;pseudo;old_locus_tag=S7S_08935
CDS	without_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1991411	1991602	-				cold shock domain-containing protein CspD	cspD		S7S_RS08970	192		partial;pseudo
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1991920	1992288	+					clpS		S7S_RS08975	369		old_locus_tag=S7S_08940
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1991920	1992288	+	WP_082027795.1	WP_082027795.1		ATP-dependent Clp protease adapter ClpS	clpS		S7S_RS08975	369	122	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1992409	1994676	+					clpA		S7S_RS08980	2268		old_locus_tag=S7S_08945
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1992409	1994676	+	WP_008737656.1	WP_008737656.1		ATP-dependent Clp protease ATP-binding subunit ClpA	clpA		S7S_RS08980	2268	755	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1995099	1995317	-					infA		S7S_RS08985	219		old_locus_tag=S7S_08950
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1995099	1995317	-	WP_008737658.1	WP_008737658.1		translation initiation factor IF-1	infA		S7S_RS08985	219	72	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1995448	1996164	-							S7S_RS08990	717		old_locus_tag=S7S_08955
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1995448	1996164	-	WP_008737659.1	WP_008737659.1		arginyltransferase			S7S_RS08990	717	238	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1996195	1996992	-					aat		S7S_RS08995	798		old_locus_tag=S7S_08960
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1996195	1996992	-	WP_008737661.1	WP_008737661.1		leucyl/phenylalanyl-tRNA--protein transferase	aat		S7S_RS08995	798	265	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1996999	1997943	-					trxB		S7S_RS09000	945		old_locus_tag=S7S_08965
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1996999	1997943	-	WP_008737664.1	WP_008737664.1		thioredoxin-disulfide reductase	trxB		S7S_RS09000	945	314	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1998392	2000638	+							S7S_RS09005	2247		old_locus_tag=S7S_08970
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	1998392	2000638	+	WP_082027796.1	WP_082027796.1		DNA translocase FtsK			S7S_RS09005	2247	748	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2000670	2001284	+					lolA		S7S_RS09010	615		old_locus_tag=S7S_08975
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2000670	2001284	+	WP_008737668.1	WP_008737668.1		outer membrane lipoprotein chaperone LolA	lolA		S7S_RS09010	615	204	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2001281	2002606	+							S7S_RS09015	1326		old_locus_tag=S7S_08980
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2001281	2002606	+	WP_008737669.1	WP_008737669.1		replication-associated recombination protein A			S7S_RS09015	1326	441	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2002970	2004262	+					serS		S7S_RS09020	1293		old_locus_tag=S7S_08985
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2002970	2004262	+	WP_008737672.1	WP_008737672.1		serine--tRNA ligase	serS		S7S_RS09020	1293	430	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2004264	2005649	+					cysG		S7S_RS09025	1386		old_locus_tag=S7S_08990
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2004264	2005649	+	WP_008737674.1	WP_008737674.1		siroheme synthase CysG	cysG		S7S_RS09025	1386	461	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2005656	2005931	-							S7S_RS09030	276		old_locus_tag=S7S_08995
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2005656	2005931	-	WP_008737675.1	WP_008737675.1		hypothetical protein			S7S_RS09030	276	91	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2005934	2006263	-							S7S_RS09035	330		old_locus_tag=S7S_09000
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2005934	2006263	-	WP_008737676.1	WP_008737676.1		DsrE family protein			S7S_RS09035	330	109	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2006265	2006654	-					tusD		S7S_RS09040	390		old_locus_tag=S7S_09005
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2006265	2006654	-	WP_008737678.1	WP_008737678.1		sulfurtransferase complex subunit TusD	tusD		S7S_RS09040	390	129	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2006654	2007340	-							S7S_RS09045	687		old_locus_tag=S7S_09010
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2006654	2007340	-	WP_008737681.1	WP_008737681.1		Bax inhibitor-1/YccA family protein			S7S_RS09045	687	228	
gene	tRNA	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2007523	2007612	-							S7S_RS09050	90		old_locus_tag=S7S_t18622
tRNA		GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2007523	2007612	-				tRNA-Ser			S7S_RS09050	90		anticodon=TGA
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2007806	2008642	+							S7S_RS09055	837		old_locus_tag=S7S_09015
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2007806	2008642	+	WP_041025977.1	WP_041025977.1		SIMPL domain-containing protein			S7S_RS09055	837	278	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2008692	2009111	+							S7S_RS09060	420		old_locus_tag=S7S_09020
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2008692	2009111	+	WP_202966536.1	WP_202966536.1		CrcB family protein			S7S_RS09060	420	139	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2009104	2009529	+							S7S_RS09065	426		old_locus_tag=S7S_09025
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2009104	2009529	+	WP_008737687.1	WP_008737687.1		CrcB family protein			S7S_RS09065	426	141	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2009659	2010303	+					uvrY		S7S_RS09070	645		old_locus_tag=S7S_09030
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2009659	2010303	+	WP_008737691.1	WP_008737691.1		UvrY/SirA/GacA family response regulator transcription factor	uvrY		S7S_RS09070	645	214	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2010433	2012190	+					uvrC		S7S_RS09075	1758		old_locus_tag=S7S_09035
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2010433	2012190	+	WP_008737693.1	WP_008737693.1		excinuclease ABC subunit UvrC	uvrC		S7S_RS09075	1758	585	
gene	protein_coding	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2012325	2012936	+					pgsA		S7S_RS09080	612		old_locus_tag=S7S_09040
CDS	with_protein	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2012325	2012936	+	WP_008737695.1	WP_008737695.1		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	pgsA		S7S_RS09080	612	203	
gene	tRNA	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2013112	2013187	+							S7S_RS09085	76		old_locus_tag=S7S_t18624
tRNA		GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2013112	2013187	+				tRNA-Gly			S7S_RS09085	76		anticodon=GCC
gene	tRNA	GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2013307	2013380	+							S7S_RS09090	74		old_locus_tag=S7S_t18626
tRNA		GCF_000299335.2	Primary Assembly	chromosome		NZ_CP004387.1	2013307	2013380	+				tRNA-Cys			S7S_RS09090	74		anticodon=GCA
