# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2879174	2879407	+							B5T_RS12785	234		old_locus_tag=B5T_02587
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2879174	2879407	+	WP_014994928.1	WP_014994928.1		transcriptional regulator			B5T_RS12785	234	77	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2879507	2879809	-							B5T_RS12790	303		
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2879507	2879809	-	WP_041717017.1	WP_041717017.1		hypothetical protein			B5T_RS12790	303	100	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2879881	2880156	-							B5T_RS12795	276		old_locus_tag=B5T_02589
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2879881	2880156	-	WP_014994930.1	WP_014994930.1		transposase			B5T_RS12795	276	91	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2880455	2881147	-							B5T_RS12800	693		old_locus_tag=B5T_02590
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2880455	2881147	-	WP_014994931.1	WP_014994931.1		transposase			B5T_RS12800	693	230	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2881523	2882344	-							B5T_RS12805	822		old_locus_tag=B5T_02591
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2881523	2882344	-	WP_202803005.1	WP_202803005.1		MBL fold metallo-hydrolase			B5T_RS12805	822	273	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2882555	2883454	-							B5T_RS12810	900		old_locus_tag=B5T_02592
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2882555	2883454	-	WP_014994933.1	WP_014994933.1		LysR substrate-binding domain-containing protein			B5T_RS12810	900	299	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2883479	2884573	-							B5T_RS12815	1095		old_locus_tag=B5T_02593
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2883479	2884573	-	WP_014994934.1	WP_014994934.1		DUF2855 family protein			B5T_RS12815	1095	364	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2884981	2885736	+							B5T_RS12820	756		old_locus_tag=B5T_02594
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2884981	2885736	+	WP_041717018.1	WP_041717018.1		SDR family oxidoreductase			B5T_RS12820	756	251	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2885771	2886028	+							B5T_RS12825	258		old_locus_tag=B5T_02595
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2885771	2886028	+	WP_014994936.1	WP_014994936.1		hypothetical protein			B5T_RS12825	258	85	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2886411	2887604	+							B5T_RS22315	1194		old_locus_tag=B5T_02597
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2886411	2887604	+	WP_051015480.1	WP_051015480.1		low temperature requirement protein A			B5T_RS22315	1194	397	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2887550	2887813	-							B5T_RS12835	264		old_locus_tag=B5T_02598
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2887550	2887813	-	WP_041717019.1	WP_041717019.1		DUF4351 domain-containing protein			B5T_RS12835	264	87	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2887911	2888573	-							B5T_RS12840	663		old_locus_tag=B5T_02599
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2887911	2888573	-	WP_014994940.1	WP_014994940.1		metalloregulator ArsR/SmtB family transcription factor			B5T_RS12840	663	220	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2888684	2889373	-							B5T_RS12845	690		old_locus_tag=B5T_02600
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2888684	2889373	-	WP_014994941.1	WP_014994941.1		transposase			B5T_RS12845	690	229	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2889762	2890376	-							B5T_RS22320	615		old_locus_tag=B5T_02601
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2889762	2890376	-	WP_014994942.1	WP_014994942.1		hypothetical protein			B5T_RS22320	615	204	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2890482	2890991	-					eco		B5T_RS12855	510		old_locus_tag=B5T_02602
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2890482	2890991	-	WP_014994943.1	WP_014994943.1		serine protease inhibitor ecotin	eco		B5T_RS12855	510	169	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2891276	2891518	+							B5T_RS12860	243		old_locus_tag=B5T_02603
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2891276	2891518	+	WP_014994944.1	WP_014994944.1		hypothetical protein			B5T_RS12860	243	80	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2892282	2893598	+							B5T_RS12865	1317		old_locus_tag=B5T_02604
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2892282	2893598	+	WP_014994945.1	WP_014994945.1		outer membrane protein transport protein			B5T_RS12865	1317	438	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2893608	2897108	+							B5T_RS12870	3501		old_locus_tag=B5T_02605
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2893608	2897108	+	WP_014994946.1	WP_014994946.1		Ig-like domain-containing protein			B5T_RS12870	3501	1166	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2897447	2899024	-							B5T_RS12875	1578		old_locus_tag=B5T_02606
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2897447	2899024	-	WP_014992699.1	WP_014992699.1		IS66 family transposase			B5T_RS12875	1578	525	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2899099	2899434	-					tnpB		B5T_RS12880	336		old_locus_tag=B5T_02607
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2899099	2899434	-	WP_014992698.1	WP_014992698.1		IS66 family insertion sequence element accessory protein TnpB	tnpB		B5T_RS12880	336	111	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2899431	2899814	-							B5T_RS12885	384		old_locus_tag=B5T_02608
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2899431	2899814	-	WP_041716686.1	WP_041716686.1		transposase			B5T_RS12885	384	127	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2900230	2900778	-							B5T_RS12890	549		old_locus_tag=B5T_02609
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2900230	2900778	-	WP_041717020.1	WP_041717020.1		hypothetical protein			B5T_RS12890	549	182	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2901252	2901947	-							B5T_RS12895	696		old_locus_tag=B5T_02610
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2901252	2901947	-	WP_081586876.1	WP_081586876.1		transposase			B5T_RS12895	696	231	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2902195	2903187	-							B5T_RS12900	993		old_locus_tag=B5T_02611
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2902195	2903187	-	WP_014994949.1	WP_014994949.1		LLM class flavin-dependent oxidoreductase			B5T_RS12900	993	330	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2903509	2903751	-							B5T_RS12905	243		old_locus_tag=B5T_02612
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2903509	2903751	-	WP_014994950.1	WP_014994950.1		YdcH family protein			B5T_RS12905	243	80	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2903834	2904667	-					djlA		B5T_RS12910	834		old_locus_tag=B5T_02613
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2903834	2904667	-	WP_014994951.1	WP_014994951.1		co-chaperone DjlA	djlA		B5T_RS12910	834	277	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2904707	2905480	-					hyi		B5T_RS12915	774		old_locus_tag=B5T_02614
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2904707	2905480	-	WP_014994952.1	WP_014994952.1		hydroxypyruvate isomerase	hyi		B5T_RS12915	774	257	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2905627	2907540	-							B5T_RS12920	1914		old_locus_tag=B5T_02615
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2905627	2907540	-	WP_014994953.1	WP_014994953.1		FTR1 family protein			B5T_RS12920	1914	637	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2907645	2908313	-							B5T_RS12925	669		old_locus_tag=B5T_02616
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2907645	2908313	-	WP_014994954.1	WP_014994954.1		DNA-3-methyladenine glycosylase I			B5T_RS12925	669	222	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2908421	2909650	+							B5T_RS12930	1230		old_locus_tag=B5T_02617
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2908421	2909650	+	WP_014994955.1	WP_014994955.1		pyridoxal phosphate-dependent aminotransferase			B5T_RS12930	1230	409	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2909754	2910680	-							B5T_RS12935	927		old_locus_tag=B5T_02618
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2909754	2910680	-	WP_014994956.1	WP_014994956.1		class I SAM-dependent methyltransferase			B5T_RS12935	927	308	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2910869	2911765	+					htpX		B5T_RS12940	897		old_locus_tag=B5T_02619
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2910869	2911765	+	WP_014994957.1	WP_014994957.1		protease HtpX	htpX		B5T_RS12940	897	298	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2912046	2913137	+							B5T_RS12945	1092		old_locus_tag=B5T_02620
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2912046	2913137	+	WP_229683008.1	WP_229683008.1		GGDEF domain-containing protein			B5T_RS12945	1092	363	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2913198	2913743	+							B5T_RS12950	546		old_locus_tag=B5T_02621
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2913198	2913743	+	WP_014994959.1	WP_014994959.1		YecA family protein			B5T_RS12950	546	181	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2913826	2914593	-							B5T_RS12955	768		old_locus_tag=B5T_02622
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2913826	2914593	-	WP_041717021.1	WP_041717021.1		iron-containing redox enzyme family protein			B5T_RS12955	768	255	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2914816	2916840	-							B5T_RS12960	2025		old_locus_tag=B5T_02623
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2914816	2916840	-	WP_014994961.1	WP_014994961.1		DUF3488 and transglutaminase-like domain-containing protein			B5T_RS12960	2025	674	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2916840	2917784	-							B5T_RS12965	945		old_locus_tag=B5T_02624
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2916840	2917784	-	WP_014994962.1	WP_014994962.1		DUF58 domain-containing protein			B5T_RS12965	945	314	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2917810	2918718	-							B5T_RS12970	909		old_locus_tag=B5T_02625
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2917810	2918718	-	WP_014994963.1	WP_014994963.1		MoxR family ATPase			B5T_RS12970	909	302	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2918812	2920023	-							B5T_RS12975	1212		old_locus_tag=B5T_02626
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2918812	2920023	-	WP_014994964.1	WP_014994964.1		O-succinylhomoserine sulfhydrylase			B5T_RS12975	1212	403	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2920041	2921564	-					purF		B5T_RS12980	1524		old_locus_tag=B5T_02627
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2920041	2921564	-	WP_014994965.1	WP_014994965.1		amidophosphoribosyltransferase	purF		B5T_RS12980	1524	507	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2921580	2922080	-							B5T_RS12985	501		old_locus_tag=B5T_02628
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2921580	2922080	-	WP_026949739.1	WP_026949739.1		CvpA family protein			B5T_RS12985	501	166	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2922330	2922959	-							B5T_RS12990	630		old_locus_tag=B5T_02629
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2922330	2922959	-	WP_014994967.1	WP_014994967.1		SPOR domain-containing protein			B5T_RS12990	630	209	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2923058	2924314	-							B5T_RS12995	1257		old_locus_tag=B5T_02630
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2923058	2924314	-	WP_014994968.1	WP_014994968.1		bifunctional folylpolyglutamate synthase/dihydrofolate synthase			B5T_RS12995	1257	418	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2924311	2925183	-					accD		B5T_RS13000	873		old_locus_tag=B5T_02631
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2924311	2925183	-	WP_014994969.1	WP_014994969.1		acetyl-CoA carboxylase, carboxyltransferase subunit beta	accD		B5T_RS13000	873	290	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2925251	2926054	-					trpA		B5T_RS13005	804		old_locus_tag=B5T_02632
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2925251	2926054	-	WP_014994970.1	WP_014994970.1		tryptophan synthase subunit alpha	trpA		B5T_RS13005	804	267	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2926066	2927277	-					trpB		B5T_RS13010	1212		old_locus_tag=B5T_02633
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2926066	2927277	-	WP_014994971.1	WP_014994971.1		tryptophan synthase subunit beta	trpB		B5T_RS13010	1212	403	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2927349	2927993	-							B5T_RS13015	645		old_locus_tag=B5T_02634
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2927349	2927993	-	WP_014994972.1	WP_014994972.1		phosphoribosylanthranilate isomerase			B5T_RS13015	645	214	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2928256	2929044	-					truA		B5T_RS13020	789		old_locus_tag=B5T_02635
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2928256	2929044	-	WP_014994973.1	WP_014994973.1		tRNA pseudouridine(38-40) synthase TruA	truA		B5T_RS13020	789	262	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2929143	2932247	-							B5T_RS13025	3105		old_locus_tag=B5T_02636
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2929143	2932247	-	WP_014994974.1	WP_014994974.1		hypothetical protein			B5T_RS13025	3105	1034	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2932776	2933789	-							B5T_RS13030	1014		old_locus_tag=B5T_02637
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2932776	2933789	-	WP_014994975.1	WP_014994975.1		aspartate-semialdehyde dehydrogenase			B5T_RS13030	1014	337	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2933950	2935062	-					asd		B5T_RS13035	1113		old_locus_tag=B5T_02638
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2933950	2935062	-	WP_014994976.1	WP_014994976.1		aspartate-semialdehyde dehydrogenase	asd		B5T_RS13035	1113	370	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2935119	2936195	-					leuB		B5T_RS13040	1077		old_locus_tag=B5T_02639
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2935119	2936195	-	WP_014994977.1	WP_014994977.1		3-isopropylmalate dehydrogenase	leuB		B5T_RS13040	1077	358	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2936222	2936875	-					leuD		B5T_RS13045	654		old_locus_tag=B5T_02640
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2936222	2936875	-	WP_014994978.1	WP_014994978.1		3-isopropylmalate dehydratase small subunit	leuD		B5T_RS13045	654	217	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2936882	2938294	-					leuC		B5T_RS13050	1413		old_locus_tag=B5T_02641
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2936882	2938294	-	WP_014994979.1	WP_014994979.1		3-isopropylmalate dehydratase large subunit	leuC		B5T_RS13050	1413	470	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2938548	2939420	+							B5T_RS13055	873		old_locus_tag=B5T_02642
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2938548	2939420	+	WP_014994980.1	WP_014994980.1		LysR family transcriptional regulator			B5T_RS13055	873	290	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2939604	2940778	-							B5T_RS13060	1175		old_locus_tag=B5T_02643
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2939604	2940778	-	WP_085942833.1	WP_085942833.1		IS3 family transposase			B5T_RS13060	1176	391	ribosomal_slippage
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2940852	2941955	-					aroC		B5T_RS13070	1104		old_locus_tag=B5T_02645
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2940852	2941955	-	WP_014994981.1	WP_014994981.1		chorismate synthase	aroC		B5T_RS13070	1104	367	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2941983	2942909	-					prmB		B5T_RS13075	927		old_locus_tag=B5T_02646
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2941983	2942909	-	WP_014994982.1	WP_014994982.1		50S ribosomal protein L3 N(5)-glutamine methyltransferase	prmB		B5T_RS13075	927	308	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2943075	2943488	+							B5T_RS13080	414		old_locus_tag=B5T_02647
CDS	with_protein	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2943075	2943488	+	WP_014994983.1	WP_014994983.1		hypothetical protein			B5T_RS13080	414	137	
gene	protein_coding	GCF_000300005.1	Primary Assembly	chromosome		NC_018691.1	2943559	2944050	+							B5T_RS13085	492		old_locus_tag=B5T_02648
